[ID],DescriptorId,Modules,_ShortDatabaseName,ClassNameForDebug,StickToGround,HitRollSizeModifier,NameInMenuToken,Category,TypeForAcknow,MotherCountry,MaxPacks,Factory,ProductionPrice,MaxDeployableAmount,ShowInMenu,TextureForInterface,TextureMotherCountryForInterface,UnitTypeTokens,Nationalite,Key,WorldIndex,UnitMovingType
49045,00000000-0000-0000-0300-000045060000,Collection[8],Descriptor_Company_MTLBVM,Company_MTLBVM,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49048,00000000-0000-0000-0300-000046060000,Collection[9],Descriptor_Company_MTLB_23M_Krak,Company_MTLB_23M_Krak,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49052,00000000-0000-0000-0300-000047060000,Collection[8],Descriptor_Company_MTLB_82mm,Company_MTLB_82mm,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49057,00000000-0001-0000-0300-0000fa030000,Collection[9],Descriptor_Company_MTLB_RDA,Company_MTLB_RDA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49061,00000000-0000-0000-0300-000048060000,Collection[8],Descriptor_Company_MTLB_Shturm_S,Company_MTLB_Shturm_S,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49065,00000000-0000-0000-0300-000049060000,Collection[8],Descriptor_Company_MTLB_Strela10_NK,Company_MTLB_Strela10_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49070,00000000-0001-0000-0300-0000fb030000,Collection[8],Descriptor_Company_MTLB_Strela10_POL,Company_MTLB_Strela10_POL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49075,00000000-0000-0000-0300-00004a060000,Collection[8],Descriptor_Company_MTLB_Vasilek,Company_MTLB_Vasilek,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49080,00000000-0005-0000-0300-000009040000,Collection[8],Descriptor_Company_Machbeth,Company_Machbeth,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49086,00000000-0005-0000-0300-00000a040000,Collection[8],Descriptor_Company_Magach_6,Company_Magach_6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49091,00000000-0005-0000-0300-00000b040000,Collection[8],Descriptor_Company_Magach_6_Bet_Gal,Company_Magach_6_Bet_Gal,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49096,00000000-0005-0000-0300-00000c040000,Collection[8],Descriptor_Company_Magach_7C_Gimel,Company_Magach_7C_Gimel,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49102,00000000-0005-0000-0300-00000d040000,Collection[9],Descriptor_Company_Maglan,Company_Maglan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49108,00000000-0005-0000-0300-00000e040000,Collection[8],Descriptor_Company_Makmat,Company_Makmat,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49112,00000000-0005-0000-0300-00000f040000,Collection[9],Descriptor_Company_Malkar,Company_Malkar,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49118,00000000-0000-0000-0300-00004b060000,Collection[9],Descriptor_Company_Marder_1,Company_Marder_1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49122,00000000-0000-0000-0300-00004c060000,Collection[9],Descriptor_Company_Marder_1_A1,Company_Marder_1_A1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49126,00000000-0000-0000-0300-00004d060000,Collection[9],Descriptor_Company_Marder_1_A2,Company_Marder_1_A2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49130,00000000-0000-0000-0300-00004e060000,Collection[9],Descriptor_Company_Marder_1_A3,Company_Marder_1_A3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49134,00000000-0000-0000-0300-00004f060000,Collection[8],Descriptor_Company_Marder_VTS1,Company_Marder_VTS1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49139,00000000-0002-0000-0300-0000ec030000,Collection[9],Descriptor_Company_Marder2_RFA,Company_Marder2_RFA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49144,00000000-0000-0000-0300-000050060000,Collection[8],Descriptor_Company_Marder_ROLAND_2,Company_Marder_ROLAND_2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49149,00000000-0000-0000-0300-000051060000,Collection[8],Descriptor_Company_Marder_ROLAND_3,Company_Marder_ROLAND_3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49153,00000000-0000-0000-0300-000052060000,Collection[9],Descriptor_Company_Marinejegeerkommandoen,Company_Marinejegeerkommandoen,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49159,00000000-000b-0000-0300-000000040000,Collection[9],Descriptor_Company_Mechbat_90_SA,Company_Mechbat_90_SA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49165,00000000-000b-0000-0300-000001040000,Collection[9],Descriptor_Company_Mechbat_SA,Company_Mechbat_SA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49171,00000000-0007-0000-0300-000021040000,Collection[9],Descriptor_Company_Mehanizovana_Pesadija,Company_Mehanizovana_Pesadija,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49177,00000000-0005-0000-0300-000010040000,Collection[8],Descriptor_Company_Merkava_I,Company_Merkava_I,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49184,00000000-0005-0000-0300-000011040000,Collection[9],Descriptor_Company_Merkava_IIA,Company_Merkava_IIA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49191,00000000-0005-0000-0300-000012040000,Collection[8],Descriptor_Company_Merkava_IIB,Company_Merkava_IIB,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49197,00000000-0005-0000-0300-000013040000,Collection[8],Descriptor_Company_Merkava_IIIB,Company_Merkava_IIIB,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49204,00000000-0005-0000-0300-000014040000,Collection[8],Descriptor_Company_Merkava_IIIB_Baz,Company_Merkava_IIIB_Baz,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49210,00000000-0005-0000-0300-000015040000,Collection[8],Descriptor_Company_Merkava_I_Pikud,Company_Merkava_I_Pikud,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49216,00000000-0000-0000-0300-000053060000,Collection[9],Descriptor_Company_Metys,Company_Metys,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49222,00000000-0005-0000-0300-000016040000,Collection[9],Descriptor_Company_Miluim,Company_Miluim,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49228,00000000-0007-0000-0300-000022040000,Collection[8],Descriptor_Company_Monkija,Company_Monkija,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49231,00000000-0007-0000-0300-000023040000,Collection[9],Descriptor_Company_Mornaricka_Pesadija,Company_Mornaricka_Pesadija,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49237,00000000-0000-0000-0300-000054060000,Collection[9],Descriptor_Company_Morskaya_Pehota,Company_Morskaya_Pehota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49243,00000000-0000-0000-0300-000055060000,Collection[9],Descriptor_Company_Motorstrelci,Company_Motorstrelci,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49249,00000000-0000-0000-0300-000056060000,Collection[9],Descriptor_Company_Motorstrelki,Company_Motorstrelki,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49255,00000000-0001-0000-0300-0000fc030000,Collection[8],Descriptor_Company_MstaS_RDA,Company_MstaS_RDA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49260,00000000-0005-0000-0300-000017040000,Collection[8],Descriptor_Company_Mugaf,Company_Mugaf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49263,00000000-0003-0000-0300-000004040000,Collection[8],Descriptor_Company_NASAMS,Company_NASAMS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49268,00000000-0000-0000-0300-000057060000,Collection[9],Descriptor_Company_NK_90_Marines,Company_NK_90_Marines,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49274,00000000-0000-0000-0300-000058060000,Collection[9],Descriptor_Company_NK_90_Para,Company_NK_90_Para,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49280,00000000-0000-0000-0300-000059060000,Collection[9],Descriptor_Company_NK_CMD_squad,Company_NK_CMD_squad,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49286,00000000-0000-0000-0300-00005a060000,Collection[9],Descriptor_Company_NK_Fagot,Company_NK_Fagot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49292,00000000-0000-0000-0300-00005b060000,Collection[9],Descriptor_Company_NK_Igla,Company_NK_Igla,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49298,00000000-0000-0000-0300-00005c060000,Collection[8],Descriptor_Company_NK_Kub,Company_NK_Kub,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49303,00000000-0000-0000-0300-00005d060000,Collection[9],Descriptor_Company_NK_LightInf,Company_NK_LightInf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49309,00000000-0000-0000-0300-00005e060000,Collection[8],Descriptor_Company_NK_M1992,Company_NK_M1992,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
49314,00000000-0000-0000-0300-00005f060000,Collection[9],Descriptor_Company_NK_Marines,Company_NK_Marines,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49320,00000000-0000-0000-0300-000060060000,Collection[9],Descriptor_Company_NK_Para,Company_NK_Para,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49326,00000000-0000-0000-0300-000061060000,Collection[9],Descriptor_Company_NK_RedGuards,Company_NK_RedGuards,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49332,00000000-0000-0000-0300-000062060000,Collection[9],Descriptor_Company_NK_Riflemen,Company_NK_Riflemen,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49338,00000000-0000-0000-0300-000063060000,Collection[8],Descriptor_Company_NK_S125_Neva,Company_NK_S125_Neva,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49343,00000000-0000-0000-0300-000064060000,Collection[9],Descriptor_Company_NK_Sappers,Company_NK_Sappers,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49349,00000000-0000-0000-0300-000065060000,Collection[9],Descriptor_Company_NK_Scouts,Company_NK_Scouts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49355,00000000-0000-0000-0300-000066060000,Collection[9],Descriptor_Company_NK_Strela_2,Company_NK_Strela_2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49361,00000000-0000-0000-0300-000067060000,Collection[9],Descriptor_Company_NK_TkHunter,Company_NK_TkHunter,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49367,00000000-0003-0000-0300-000005040000,Collection[8],Descriptor_Company_NM45_NO,Company_NM45_NO,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49371,00000000-0000-0000-0300-000068060000,Collection[8],Descriptor_Company_NM_116,Company_NM_116,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49376,00000000-0000-0000-0300-000069060000,Collection[9],Descriptor_Company_NM_135,Company_NM_135,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49381,00000000-0000-0000-0300-00006a060000,Collection[8],Descriptor_Company_NM_142,Company_NM_142,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49385,00000000-0000-0000-0300-00006b060000,Collection[8],Descriptor_Company_NM_195,Company_NM_195,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49390,00000000-0000-0000-0300-00006c060000,Collection[8],Descriptor_Company_NOAH,Company_NOAH,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49395,00000000-0000-0000-0300-00006d060000,Collection[9],Descriptor_Company_NOR_CMD_squad,Company_NOR_CMD_squad,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49401,00000000-0005-0000-0300-000018040000,Collection[9],Descriptor_Company_Nagmachon,Company_Nagmachon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
49407,00000000-0004-0000-0300-00000d040000,Collection[9],Descriptor_Company_Natres_NL,Company_Natres_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49413,00000000-0004-0000-0300-00000e040000,Collection[8],Descriptor_Company_Nekaf_106mm_NL,Company_Nekaf_106mm_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49417,00000000-0000-0000-0300-00006e060000,Collection[9],Descriptor_Company_Niebieskie_Berety,Company_Niebieskie_Berety,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49423,00000000-0001-0000-0300-0000fd030000,Collection[9],Descriptor_Company_Niebieskie_Berety_90,Company_Niebieskie_Berety_90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49429,00000000-0007-0000-0300-000024040000,Collection[8],Descriptor_Company_Nora_B,Company_Nora_B,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
49433,00000000-0003-0000-0300-000006040000,Collection[9],Descriptor_Company_Norrlandsjagare,Company_Norrlandsjagare,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49439,00000000-0007-0000-0300-000025040000,Collection[9],Descriptor_Company_Nostovaki,Company_Nostovaki,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
49445,00000000-0000-0000-0300-00006f060000,Collection[8],Descriptor_Company_OSA_AK,Company_OSA_AK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
49449,00000000-0000-0000-0300-000070060000,Collection[8],Descriptor_Company_OSA_AKM,Company_OSA_AKM,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
49453,00000000-0000-0000-0300-000071060000,Collection[9],Descriptor_Company_OT62_TOPAS,Company_OT62_TOPAS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49457,00000000-0000-0000-0300-000072060000,Collection[9],Descriptor_Company_OT62_TOPAS_2A,Company_OT62_TOPAS_2A,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49461,00000000-0000-0000-0300-000073060000,Collection[9],Descriptor_Company_OT62_TOPAS_2AP,Company_OT62_TOPAS_2AP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49465,00000000-0000-0000-0300-000074060000,Collection[9],Descriptor_Company_OT62_Vydra_I,Company_OT62_Vydra_I,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49469,00000000-0000-0000-0300-000075060000,Collection[9],Descriptor_Company_OT62_Vydra_II,Company_OT62_Vydra_II,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
49473,00000000-0000-0000-0300-000076060000,Collection[8],Descriptor_Company_OT65,Company_OT65,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
49477,00000000-0000-0000-0300-000077060000,Collection[8],Descriptor_Company_OT65A_Vydra,Company_OT65A_Vydra,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
49482,00000000-0000-0000-0300-000078060000,Collection[8],Descriptor_Company_OT65RL,Company_OT65RL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
